Taxpayer_ID,Age,Profession,City,Annual_Income,Declared_Expenses,Investment_Claims,Late_Filing_Count,Previous_Penalty,Expense_Ratio,Investment_Ratio,Total_Claims_Ratio,Risk_Score_Manual,Fraud_Label,Profession_Enc,City_Enc,Anomaly_Flag,Fraud_Probability,Risk_Level
TXP10181,65,Teacher,Pune,297756,109149,21224,3,0,0.36657195824769273,0.07127983986888593,0.43785179811657865,0,0,9,9,0,0.002,Low
TXP10182,67,Consultant,Pune,880426,310597,83634,0,0,0.3527803585991327,0.09499265128471898,0.44777300988385166,0,0,3,9,0,0.002,Low
TXP10183,47,Business Owner,Kolkata,1379394,470035,115392,1,0,0.34075470822694603,0.08365412637723522,0.4244088346041813,0,0,2,6,0,0.0,
TXP10184,38,Engineer,Bangalore,576219,218470,65964,2,0,0.3791440407206288,0.11447730810681356,0.49362134882744235,0,0,5,1,0,0.002,Low
TXP10185,55,Accountant,Hyderabad,458198,263588,58619,0,0,0.575270952732225,0.1279337753547593,0.7032047280869842,0,0,0,4,0,0.004,Low
TXP10186,55,Accountant,Mumbai,559237,449095,68226,7,1,0.8030495121030976,0.12199836563031416,0.9250478777334118,3,1,0,8,0,0.994,High
TXP10187,47,Teacher,Pune,256122,148276,35280,1,1,0.578927229991957,0.1377468550144072,0.7166740850063642,1,0,9,9,0,0.284,Low
TXP10188,64,Freelancer,Jaipur,471513,108981,35549,0,0,0.2311304248239179,0.0753934674123513,0.3065238922362692,0,0,6,5,0,0.0,
TXP10189,35,Doctor,Mumbai,974304,855935,41658,0,0,0.8785091716753703,0.042756675534535424,0.9212658472099058,1,0,4,8,0,0.046,Low
TXP10190,62,Architect,Delhi,449808,231879,70595,0,0,0.5155066161562266,0.15694474086721447,0.6724513570234412,0,0,1,3,0,0.0,
TXP10191,25,Doctor,Bangalore,493496,224840,85444,1,0,0.45560652973884286,0.17314020782336634,0.6287467375622092,0,0,4,1,0,0.0,
TXP10192,26,Accountant,Bangalore,707943,299541,406776,3,0,0.42311457278340203,0.574588632135638,0.9977032049190401,1,0,0,1,1,0.09,Low
TXP10193,60,Doctor,Ahmedabad,677648,273882,63208,0,0,0.40416558449224377,0.09327556489504876,0.4974411493872925,0,0,4,0,0,0.0,
TXP10194,40,Accountant,Pune,663594,356627,72824,0,0,0.5374174570595877,0.10974179995599719,0.6471592570155849,0,0,0,9,0,0.008,Low
TXP10195,25,Teacher,Kolkata,340760,177106,39527,0,0,0.5197382321868764,0.1159965958445827,0.6357348280314591,0,0,9,6,0,0.002,Low
TXP10196,25,Teacher,Lucknow,340282,69767,47199,1,0,0.20502700701183135,0.1387055442250839,0.34373255123691526,0,0,9,7,0,0.004,Low
TXP10197,51,Engineer,Lucknow,665761,354094,18300,3,0,0.5318635366144908,0.02748734155350043,0.5593508781679912,0,0,5,7,0,0.0,
TXP10198,46,Business Owner,Chennai,846400,284670,126846,1,0,0.3363303402646503,0.14986531190926275,0.48619565217391303,0,0,2,2,0,0.0,
TXP10199,60,Doctor,Jaipur,826499,218330,25749,1,0,0.26416244907737335,0.03115430266703287,0.29531675174440625,0,0,4,5,0,0.0,
TXP10200,55,Freelancer,Mumbai,392776,212647,217450,1,0,0.5413950954233456,0.553623439314011,1.0950185347373567,1,0,6,8,0,0.088,Low
TXP10201,56,Pharmacist,Delhi,367950,126726,62176,0,0,0.3444109253974725,0.16897948090773202,0.5133904063052045,0,0,8,3,0,0.0,
TXP10202,24,Lawyer,Chennai,984370,956916,99636,1,0,0.9721100805591394,0.1012180379328911,1.0733281184920305,1,0,7,2,1,0.04,Low
TXP10203,42,Teacher,Bangalore,334201,89743,15652,1,0,0.26853001636739565,0.04683409086148755,0.3153641072288832,0,0,9,1,0,0.0,
TXP10204,25,Accountant,Mumbai,534297,81089,105420,1,0,0.15176764982771754,0.19730599273437807,0.3490736425620956,0,0,0,8,0,0.002,Low
TXP10205,67,Doctor,Hyderabad,557967,208097,100473,2,0,0.37295574827902006,0.18006978907354737,0.5530255373525674,0,0,4,4,0,0.03,Low
TXP10206,49,Accountant,Pune,709140,138355,112637,2,0,0.195102518543588,0.15883605493978623,0.3539385734833742,0,0,0,9,0,0.006,Low
TXP10207,55,Freelancer,Delhi,581507,284629,218341,2,0,0.4894678825878278,0.3754744138935559,0.8649422964813838,1,0,6,3,0,0.108,Low
TXP10208,29,Business Owner,Hyderabad,1585662,434842,84186,3,0,0.2742337269859529,0.05309202087203956,0.32732574785799246,0,0,2,4,1,0.006,Low
TXP10209,55,Engineer,Kolkata,554183,193764,104992,3,0,0.3496390181582618,0.18945366422282892,0.5390926823810908,0,0,5,6,0,0.0,
TXP10210,27,Consultant,Pune,438747,82995,50817,1,0,0.18916368658931002,0.1158230141744559,0.3049867007637659,0,0,3,9,0,0.0,
TXP10211,34,Teacher,Mumbai,467175,130340,230110,0,0,0.27899609354096433,0.4925563225771927,0.7715524161181571,1,0,9,8,0,0.012,Low
TXP10212,40,Consultant,Pune,739002,370735,60285,0,1,0.5016698195674707,0.08157623389381896,0.5832460534612897,1,0,3,9,0,0.012,Low
TXP10213,61,Business Owner,Chennai,900480,196497,72355,2,0,0.2182136194029851,0.08035159026297085,0.29856520966595596,0,0,2,2,0,0.0,
TXP10214,47,Teacher,Ahmedabad,375008,165461,74025,0,0,0.44121992064169296,0.19739578888983703,0.63861570953153,0,0,9,0,0,0.004,Low
TXP10215,28,Engineer,Chennai,775068,668894,88303,6,1,0.8630133097999143,0.11392935845629029,0.9769426682562046,3,1,5,2,0,0.992,High
TXP10216,57,Engineer,Kolkata,596542,271979,27038,0,0,0.4559259867704202,0.045324553845328575,0.5012505406157488,0,0,5,6,0,0.0,
TXP10217,29,Pharmacist,Jaipur,627857,323321,37383,1,0,0.5149596166005953,0.0595406278818266,0.574500244482422,0,0,8,5,0,0.004,Low
TXP10218,45,Engineer,Hyderabad,762449,151755,81391,1,0,0.19903626340909358,0.10674943504418001,0.3057856984532736,0,0,5,4,0,0.0,
TXP10219,34,Pharmacist,Chennai,392361,103123,10846,0,0,0.2628268354907853,0.0276429104829481,0.2904697459737334,0,0,8,2,0,0.0,
TXP10220,39,Teacher,Ahmedabad,309572,171051,31965,0,0,0.5525402814208004,0.10325546238031863,0.6557957438011189,0,0,9,0,0,0.006,Low
TXP10221,56,Engineer,Jaipur,743630,350842,70949,1,0,0.471796457915899,0.095409007167543,0.567205465083442,0,0,5,5,0,0.0,
TXP10222,32,Doctor,Chennai,257477,112723,41268,0,0,0.43779832761761245,0.16027839379828102,0.5980767214158934,0,0,4,2,0,0.0,
TXP10223,29,Engineer,Bangalore,577581,259157,48453,0,1,0.44869377628419216,0.08388953237727695,0.5325833086614691,1,1,5,1,0,0.654,High
TXP10224,39,Architect,Ahmedabad,421067,141642,82890,1,0,0.3363882707502606,0.19685703225377435,0.5332453030040349,0,0,1,0,0,0.006,Low
TXP10225,52,Accountant,Hyderabad,502344,85423,26392,1,0,0.17004881117321993,0.052537703247177235,0.22258651442039717,0,0,0,4,0,0.0,
TXP10226,26,Accountant,Delhi,520117,261618,65731,0,1,0.5029983638296768,0.12637733433054485,0.6293756981602217,1,0,0,3,0,0.218,Low
TXP10227,43,Lawyer,Lucknow,810438,369090,29293,1,0,0.45542040230097797,0.03614465264461933,0.4915650549455973,0,0,7,7,0,0.002,Low
TXP10228,59,Engineer,Jaipur,517160,187606,78657,0,0,0.36276200788924123,0.15209412947637094,0.5148561373656122,0,0,5,5,0,0.002,Low
TXP10229,42,Teacher,Bangalore,284171,157684,99638,2,1,0.5548912450601926,0.35062691126117723,0.9055181563213699,2,1,9,1,0,0.824,High
TXP10230,49,Engineer,Delhi,943786,284336,158032,0,0,0.3012716865899685,0.1674447385318282,0.4687164251217967,0,0,5,3,0,0.0,
TXP10231,26,Consultant,Mumbai,1086143,306775,130366,0,0,0.28244439268125837,0.12002655267308264,0.402470945354341,0,0,3,8,0,0.004,Low
TXP10232,42,Accountant,Ahmedabad,433793,235444,46525,2,0,0.5427565682249368,0.10725161540181608,0.6500081836267528,0,0,0,0,0,0.01,Low
TXP10233,43,Accountant,Bangalore,708211,360227,120612,1,0,0.5086436104494282,0.17030517741181653,0.6789487878612448,0,0,0,1,0,0.024,Low
TXP10234,55,Teacher,Pune,326032,124459,61448,0,0,0.381738602345782,0.18847229719782108,0.570210899543603,0,0,9,9,0,0.0,
TXP10235,30,Accountant,Mumbai,562918,117554,111489,0,0,0.20882970521461386,0.1980554894318533,0.40688519464646716,0,0,0,8,0,0.0,
TXP10236,64,Pharmacist,Mumbai,493672,121829,45110,2,1,0.24678126367304606,0.09137646048388404,0.33815772415693013,1,0,8,8,0,0.148,Low
TXP10237,56,Teacher,Jaipur,310415,287059,61575,8,1,0.924758790651225,0.1983634811462075,1.1231222717974325,3,1,9,5,0,0.988,High
TXP10238,63,Doctor,Ahmedabad,996770,1034540,47911,0,1,1.037892392427541,0.04806625400042136,1.0859586464279622,2,1,4,0,1,0.954,High
TXP10239,62,Business Owner,Bangalore,1250354,658202,82071,1,0,0.5264125199743432,0.06563821125857157,0.5920507312329149,0,0,2,1,0,0.002,Low
TXP10240,41,Engineer,Kolkata,528517,305207,19038,0,1,0.5774781132868007,0.03602154708363212,0.6134996603704327,1,0,5,6,0,0.042,Low
TXP10241,63,Doctor,Bangalore,539082,276299,37149,1,0,0.5125361262294048,0.06891159415450711,0.5814477203839119,0,0,4,1,0,0.0,
TXP10242,24,Pharmacist,Chennai,410640,131361,162499,0,0,0.31989333722969027,0.3957213130722774,0.7156146503019677,1,0,8,2,0,0.012,Low
TXP10243,34,Freelancer,Mumbai,203792,102896,35363,0,0,0.5049069639632566,0.17352496663264505,0.6784319305959017,0,0,6,8,0,0.0,
TXP10244,51,Pharmacist,Hyderabad,501222,421166,80296,5,1,0.8402783596889203,0.1602004700511949,1.0004788297401153,3,1,8,4,0,0.996,High
TXP10245,48,Teacher,Mumbai,278200,243627,37165,7,1,0.875726096333573,0.13359094176851186,1.0093170381020848,3,1,9,8,0,1.0,High
TXP10246,46,Teacher,Mumbai,334066,55129,37587,0,0,0.1650242766399454,0.11251369489861285,0.27753797153855825,0,0,9,8,0,0.002,Low
TXP10247,54,Engineer,Lucknow,805515,260642,118867,0,0,0.3235718763772245,0.14756646369093065,0.47113834006815514,0,0,5,7,0,0.002,Low
TXP10248,53,Engineer,Pune,779894,434090,70463,0,0,0.556601281712643,0.090349457746822,0.646950739459465,0,0,5,9,0,0.0,
TXP10249,65,Consultant,Kolkata,744190,191661,127580,0,0,0.2575431005522783,0.17143471425308052,0.42897781480535885,0,0,3,6,0,0.002,Low
TXP10250,58,Lawyer,Delhi,878228,213348,124615,1,1,0.24293008193772003,0.14189367681285497,0.384823758750575,1,1,7,3,0,0.15,Low
TXP10251,30,Consultant,Delhi,1088377,638245,158472,0,0,0.5864190441363608,0.14560395892232195,0.7320230030586828,0,0,3,3,0,0.004,Low
TXP10252,39,Freelancer,Pune,528113,85159,61508,1,0,0.1612514745897185,0.11646749843310049,0.277718973022819,0,0,6,9,0,0.012,Low
TXP10253,49,Engineer,Mumbai,550829,577445,98786,0,0,1.0483198960112847,0.17934059390482346,1.2276604899161083,1,0,5,8,0,0.018,Low
TXP10254,25,Teacher,Delhi,264438,77907,17284,0,0,0.29461348217729677,0.06536125670289444,0.3599747388801912,0,0,9,3,0,0.0,
TXP10255,24,Business Owner,Ahmedabad,1357549,226533,120287,1,1,0.16686911485331285,0.08860600980148783,0.25547512465480066,1,0,2,0,0,0.142,Low
TXP10256,35,Engineer,Kolkata,724398,407844,115886,3,0,0.5630109414990102,0.1599755935273151,0.7229865350263253,0,0,5,6,0,0.006,Low
TXP10257,28,Consultant,Delhi,636302,135429,69162,0,0,0.21283761484326624,0.10869367061552533,0.32153128545879156,0,0,3,3,0,0.0,
TXP10258,60,Teacher,Pune,367472,146364,66166,0,0,0.39829973440153266,0.18005725606304698,0.5783569904645797,0,0,9,9,0,0.002,Low
TXP10259,55,Engineer,Chennai,545464,149088,44919,1,1,0.2733232623967851,0.08235007259874162,0.3556733349955267,1,0,5,2,0,0.04,Low
TXP10260,32,Business Owner,Delhi,1126387,202002,97409,3,0,0.17933623168591256,0.08647915858403905,0.2658153902699516,0,0,2,3,0,0.03,Low
TXP10261,64,Pharmacist,Kolkata,251217,43326,45212,3,0,0.17246444309103284,0.1799718968063467,0.35243633989737955,0,0,8,6,0,0.004,Low
TXP10262,58,Engineer,Jaipur,566732,114480,58705,0,0,0.2020002399723326,0.10358511606897088,0.3055853560413035,0,0,5,5,0,0.0,
TXP10263,42,Consultant,Jaipur,924486,1093303,104376,0,0,1.1826063347633171,0.11290165562269196,1.2955079903860092,1,0,3,5,1,0.056,Low
TXP10264,39,Engineer,Ahmedabad,505289,248729,40371,1,1,0.49225096924730205,0.07989685110896932,0.5721478203562713,1,0,5,0,0,0.04,Low
TXP10265,26,Freelancer,Bangalore,457878,168730,31960,1,1,0.3685042740642704,0.06980025246899829,0.4383045265332687,1,0,6,1,0,0.046,Low
TXP10266,43,Freelancer,Bangalore,336607,102429,46475,1,1,0.30429848458291126,0.13806902411417468,0.4423675086970859,1,0,6,1,0,0.028,Low
TXP10267,47,Lawyer,Delhi,990110,334920,41160,2,1,0.3382654452535577,0.04157113856036198,0.37983658381391966,1,0,7,3,0,0.032,Low
TXP10268,56,Lawyer,Hyderabad,845869,480475,415174,1,0,0.5680253088835269,0.49082541149988945,1.0588507203834163,1,0,7,4,1,0.026,Low
TXP10269,47,Freelancer,Chennai,309113,311215,49537,0,0,1.0068001022279878,0.1602553111645256,1.1670554133925135,1,0,6,2,0,0.05,Low
TXP10270,34,Teacher,Pune,429953,202961,23361,0,0,0.47205392217288866,0.05433384579244708,0.5263877679653357,0,0,9,9,0,0.0,
TXP10271,31,Freelancer,Chennai,589339,323020,85409,1,0,0.548105589482454,0.14492338026161514,0.6930289697440692,0,0,6,2,0,0.006,Low
TXP10272,59,Engineer,Jaipur,509263,149642,65427,0,0,0.29384031433660013,0.12847389266449752,0.4223142070010977,0,0,5,5,0,0.002,Low
TXP10273,61,Consultant,Delhi,839601,269931,379617,0,0,0.3214991406632436,0.4521397663890348,0.7736389070522784,1,0,3,3,1,0.028,Low
TXP10274,63,Freelancer,Kolkata,530611,226130,300491,0,1,0.4261690767812955,0.5663112901918731,0.9924803669731687,2,1,6,6,0,0.954,High
TXP10275,43,Architect,Pune,752768,324165,305706,0,0,0.430630685682707,0.4061091863628635,0.8367398720455704,1,0,1,9,0,0.022,Low
TXP10276,58,Engineer,Chennai,345861,126849,123051,0,1,0.36676294812077687,0.3557816579492918,0.7225446060700687,2,1,5,2,0,0.866,High
TXP10277,48,Business Owner,Kolkata,1602642,1209869,216308,7,1,0.754921560772774,0.13496963139615709,0.8898911921689311,2,1,2,6,1,0.984,High
TXP10278,58,Business Owner,Pune,972120,577226,112573,0,0,0.5937806032177098,0.11580154713409867,0.7095821503518084,0,0,2,9,0,0.008,Low
TXP10279,48,Lawyer,Chennai,810543,421081,128320,1,0,0.5195048257772876,0.15831362432344737,0.6778184501007349,0,0,7,2,0,0.018,Low
TXP10280,52,Accountant,Ahmedabad,813788,281359,127299,0,0,0.34573992243680174,0.15642771827552138,0.5021676407123231,0,0,0,0,0,0.018,Low
TXP10281,41,Doctor,Jaipur,860374,782016,112893,0,0,0.9089256532624185,0.13121386745764052,1.040139520720059,1,0,4,5,0,0.05,Low
TXP10282,41,Freelancer,Mumbai,392051,106364,63378,3,0,0.27130143782314037,0.16165753945277528,0.43295897727591565,0,0,6,8,0,0.002,Low
TXP10283,25,Teacher,Pune,217682,232005,17451,2,0,1.065797815161566,0.08016740015251606,1.145965215314082,1,0,9,9,0,0.168,Low
TXP10284,58,Doctor,Jaipur,1077952,332649,192549,0,0,0.3085935180787271,0.17862483672742385,0.48721835480615094,0,0,4,5,0,0.0,
TXP10285,39,Business Owner,Lucknow,661916,546644,86501,5,1,0.825851014328102,0.13068274524259876,0.9565337595707009,3,1,2,7,0,0.996,High
TXP10286,64,Teacher,Hyderabad,289793,45625,48692,0,0,0.15743996576866937,0.1680233822072997,0.32546334797596904,0,0,9,4,0,0.0,
TXP10287,59,Doctor,Delhi,733729,379085,86822,3,0,0.516655331873212,0.1183297920621919,0.634985123935404,0,0,4,3,0,0.006,Low
TXP10288,56,Pharmacist,Lucknow,641641,684928,38061,0,0,1.0674629582585902,0.059318216884519534,1.1267811751431096,1,0,8,7,0,0.02,Low
TXP10289,27,Pharmacist,Kolkata,577323,237388,202681,0,0,0.4111874981596091,0.3510703713519122,0.7622578695115213,1,0,8,6,0,0.042,Low
TXP10290,56,Teacher,Pune,340529,62413,29557,1,0,0.18328248108090647,0.08679730654364239,0.2700797876245489,0,0,9,9,0,0.0,
TXP10291,37,Doctor,Delhi,861658,197103,125414,2,0,0.2287485289987443,0.14554962641790595,0.37429815541665024,0,0,4,3,0,0.0,
TXP10292,44,Freelancer,Delhi,359942,198098,38025,0,0,0.5503608914769602,0.10564202010323885,0.6560029115801991,0,0,6,3,0,0.0,
TXP10293,43,Teacher,Lucknow,358379,151920,61103,1,0,0.42390876697574353,0.17049827138308885,0.5944070383588325,0,0,9,7,0,0.0,
TXP10294,31,Lawyer,Lucknow,918334,530455,130452,0,0,0.5776275298529728,0.14205289143165775,0.7196804212846306,0,0,7,7,0,0.006,Low
TXP10295,30,Teacher,Mumbai,408126,244646,58450,2,0,0.5994374286372346,0.14321557558205064,0.7426530042192853,0,0,9,8,0,0.008,Low
TXP10296,26,Teacher,Chennai,408030,129483,24109,0,0,0.317336960517609,0.05908634169056197,0.37642330220817094,0,0,9,2,0,0.002,Low
TXP10297,40,Teacher,Pune,379638,107992,74851,2,0,0.2844604597010837,0.1971641405760224,0.4816246002771061,0,0,9,9,0,0.0,
TXP10298,56,Accountant,Jaipur,513765,275511,88111,0,0,0.536258795363639,0.17150058879059493,0.7077593841542339,0,0,0,5,0,0.0,
TXP10299,35,Business Owner,Bangalore,1496728,897101,242501,0,0,0.5993747694971966,0.1620207546060473,0.7613955241032438,0,0,2,1,1,0.05,Low
TXP10300,45,Architect,Pune,635285,275293,50466,3,0,0.43333779327388494,0.07943836230982945,0.5127761555837144,0,0,1,9,0,0.0,
TXP10301,45,Accountant,Pune,441808,427786,51432,7,1,0.9682622315575997,0.11641255930177814,1.084674790859378,3,1,0,9,0,0.99,High
TXP10302,53,Freelancer,Pune,389506,195448,17402,1,1,0.501784311409837,0.04467710381868315,0.5464614152285202,1,1,6,9,0,0.674,High
TXP10303,61,Architect,Delhi,663524,205627,77582,0,0,0.3099013750821372,0.11692418058728848,0.42682555566942565,0,0,1,3,0,0.0,
TXP10304,61,Accountant,Kolkata,641021,613089,29653,1,1,0.9564257645225351,0.04625901491526799,1.002684779437803,2,1,0,6,0,0.974,High
TXP10305,31,Accountant,Delhi,531647,489741,63556,5,1,0.9211770215951561,0.11954548788952067,1.0407225094846768,3,1,0,3,0,0.998,High
TXP10306,50,Business Owner,Kolkata,716320,329257,97971,1,0,0.45965071476435115,0.13676987938351576,0.5964205941478669,0,0,2,6,0,0.01,Low
TXP10307,50,Business Owner,Lucknow,1222696,195049,110330,1,0,0.15952370826436008,0.0902350216243449,0.24975872988870496,0,0,2,7,0,0.0,
TXP10308,57,Consultant,Bangalore,770422,232295,270969,0,0,0.30151657143747196,0.35171503409819554,0.6532316055356675,1,0,3,1,0,0.008,Low
TXP10309,44,Teacher,Delhi,361150,307528,64146,7,1,0.8515242973833587,0.1776159490516406,1.0291402464349992,3,1,9,3,0,0.996,High
TXP10310,53,Pharmacist,Kolkata,591987,150860,23407,1,0,0.2548366771567619,0.039539719622221435,0.2943763967789833,0,0,8,6,0,0.0,
TXP10311,56,Doctor,Delhi,1003784,559579,163126,0,0,0.5574695352785062,0.16251105815593794,0.7199805934344441,0,0,4,3,0,0.0,
TXP10312,51,Doctor,Hyderabad,681157,643970,34559,1,0,0.9454061251664447,0.05073573346526572,0.9961418586317105,1,0,4,4,0,0.038,Low
TXP10313,56,Business Owner,Delhi,953542,237346,25371,1,0,0.24890985399699225,0.02660711326821472,0.27551696726520697,0,0,2,3,0,0.0,
TXP10314,28,Lawyer,Bangalore,639950,185141,34175,1,0,0.2893054144855067,0.05340260957887335,0.34270802406438006,0,0,7,1,0,0.002,Low
TXP10315,42,Engineer,Bangalore,704822,301380,111155,0,0,0.4275973224445321,0.15770648475785376,0.5853038072023858,0,0,5,1,0,0.0,
TXP10316,27,Lawyer,Kolkata,1262205,492696,117287,1,0,0.3903454668615637,0.09292230659837349,0.48326777345993716,0,0,7,6,0,0.0,
TXP10317,58,Engineer,Kolkata,552737,137201,97864,0,0,0.2482211250558584,0.17705346303938402,0.4252745880952424,0,0,5,6,0,0.0,
TXP10318,40,Doctor,Lucknow,751713,168314,86031,1,0,0.22390726247916426,0.11444660395656321,0.33835386643572746,0,0,4,7,0,0.0,
TXP10319,67,Pharmacist,Bangalore,646678,165911,15523,1,0,0.2565589056686635,0.02400421848276886,0.2805631241514324,0,0,8,1,0,0.0,
TXP10320,51,Engineer,Bangalore,675833,254206,239352,1,0,0.37613730019102354,0.35415849773538727,0.7302957979264109,1,0,5,1,0,0.02,Low
TXP10321,53,Freelancer,Mumbai,515435,140213,20535,0,0,0.27202848079777275,0.03984013503157527,0.31186861582934805,0,0,6,8,0,0.0,
TXP10322,52,Freelancer,Pune,271362,156418,43984,1,0,0.5764182162572504,0.16208606953073754,0.738504285787988,0,0,6,9,0,0.002,Low
TXP10323,29,Architect,Ahmedabad,758596,272138,38125,3,0,0.3587390389614498,0.05025731746542297,0.4089963564268728,0,0,1,0,0,0.002,Low
TXP10324,58,Doctor,Delhi,614172,108375,50472,0,0,0.17645708368339813,0.08217893358863641,0.25863601727203456,0,0,4,3,0,0.0,
TXP10325,64,Consultant,Chennai,545876,261021,85718,2,0,0.47816903472583516,0.1570283361056357,0.6351973708314709,0,0,3,2,0,0.01,Low
TXP10326,60,Teacher,Lucknow,329193,98093,183607,1,0,0.2979802122159341,0.5577487978176936,0.8557290100336277,1,0,9,7,0,0.114,Low
TXP10327,47,Business Owner,Pune,965682,428830,83877,1,0,0.44406957984098283,0.08685778548217736,0.5309273653231602,0,0,2,9,0,0.0,
TXP10328,52,Business Owner,Ahmedabad,1111360,306532,188144,0,0,0.27581701698819466,0.16929167866397926,0.4451086956521739,0,0,2,0,0,0.022,Low
TXP10329,54,Consultant,Mumbai,490623,199602,26661,0,1,0.4068337603414434,0.054341113237659056,0.4611748735791025,1,0,3,8,0,0.006,Low
TXP10330,58,Lawyer,Chennai,1139704,566966,471221,2,0,0.4974677635596611,0.41345910868085045,0.9109268722405116,1,1,7,2,1,0.626,Medium
TXP10331,56,Freelancer,Kolkata,619152,351433,85659,0,1,0.5676037548130346,0.13834890301573766,0.7059526578287723,1,0,6,6,0,0.024,Low
TXP10332,44,Teacher,Bangalore,233159,62371,12752,0,0,0.26750414952886226,0.05469229152638328,0.3221964410552456,0,0,9,1,0,0.002,Low
TXP10333,55,Freelancer,Hyderabad,596768,179439,44429,1,0,0.30068468818703414,0.07444936725829804,0.3751340554453322,0,0,6,4,0,0.0,
TXP10334,46,Pharmacist,Lucknow,418947,150368,18315,0,0,0.3589189085970302,0.04371674698708906,0.40263565558411923,0,0,8,7,0,0.0,
TXP10335,56,Engineer,Jaipur,728546,413252,64792,2,0,0.5672284248352197,0.08893330002498126,0.656161724860201,0,0,5,5,0,0.0,
TXP10336,26,Pharmacist,Bangalore,493155,274008,27940,1,1,0.5556224716367065,0.05665561537447658,0.6122780870111831,1,0,8,1,0,0.068,Low
TXP10337,41,Doctor,Hyderabad,805755,153452,109517,2,0,0.19044498637923438,0.13591848638854243,0.32636347276777683,0,0,4,4,0,0.0,
TXP10338,48,Doctor,Ahmedabad,762980,159743,151841,2,1,0.20936721801357833,0.19901045898975073,0.40837767700332905,1,0,4,0,0,0.104,Low
TXP10339,65,Doctor,Kolkata,1042425,388802,23101,0,0,0.37297839173082,0.022160826918003692,0.3951392186488237,0,0,4,6,0,0.0,
TXP10340,54,Lawyer,Chennai,590102,116827,69257,0,0,0.1979776377643187,0.11736445563648318,0.3153420934008019,0,0,7,2,0,0.004,Low
TXP10341,26,Business Owner,Ahmedabad,1443136,440894,177880,1,1,0.3055110537052641,0.12325934631247505,0.42877040001773914,1,1,2,0,0,0.772,High
TXP10342,63,Doctor,Bangalore,1020266,221166,188297,0,0,0.21677288079775275,0.18455677244953766,0.4013296532472904,0,0,4,1,0,0.004,Low
